"iso","sector","fuel","units","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023"
"mex","3B_Manure-management","process","kt","36.9093","38.9126","40.3958","42.6514","44.7797","46.8932","48.7878","50.3075","51.5003","54.007","53.4914","54.4768","55.1154","56.9606","59.3487","61.6816","62.914","63.8572","64.9341","66.9867","68.8771","70.3466","71.9806","72.5463","72.0097","73.64","73.1161","70.5067","72.7304","70.719","70.9923","70.9133","72.883","72.7584","72.4915","70.9864","72.1105","71.5012","71.5178","71.8658","72.3603","73.3365","73.1802","73.8814","74.1896","74.9632","75.4327","75.9964","76.7035","77.3362","77.8397","77.2773","78.2452","78.7493","79.7786","80.702","81.8892","83.2962","84.4924","85.5719","86.3277","87.1125","87.1125"
"mex","3D_Rice-Cultivation","process","kt","16.7999","15.3722","15.4701","15.2218","15.8499","17.5233","19.3281","15.9241","17.5621","17.2169","17.6301","17.9254","17.2659","19.8545","29.4647","18.3003","20.7173","13.9268","17.361","14.6344","20.0661","18.0017","15.3058","14.4529","24.8503","18.073","17.7726","14.5417","17.3874","12.1001","9.7339","10.3802","6.7662","10.079","9.0048","9.9621","13.0289","11.6591","9.4805","9.6511","6.111","5.7925","6.888","7.1635","6.5986","8.09","8.1449","5.7728","6.2256","4.7927","3.9074","3.6501","3.8041","4.6657","4.6652","4.7541","4.7711","5.1833","4.4219","5.4591","4.6242","4.3273","4.3273"
"mkd","3E_Enteric-fermentation","process","kt","109.161472569726","111.529672233638","103.060498813323","99.432258149704","101.392790394616","107.742250497066","111.964068895028","112.797132171307","107.150684913805","103.642571386939","105.855426115953","107.415904636747","110.00412815095","114.647615539585","119.157583471854","119.009586693305","117.835568073973","117.344376693909","116.284649551959","114.963451090056","115.475552773174","115.632787408681","114.245661956005","113.026044630171","110.309260017325","107.315216385553","106.58199019353","103.978112112471","101.122692042677","99.8627766980145","96.4378043314763","41.419","42.3135","42.5114","42.5962","41.9219","38.5085","36.3846","32.8009","33.1921","32.3414","31.8215","31.5235","32.7077","30.7967","31.5287","30.4009","30.1862","28.6021","29.6902","30.283","28.3558","28.065","28.3407","29.0811","29.4422","29.7795","29.3965","25.5512","25.2972","22.4828","21.3121","21.3121"
"mkd","3B_Manure-management","process","kt","12.0363094016246","11.724924010902","11.1961132248893","11.7073036062628","12.4282128769471","11.7490977051694","12.4678352105825","12.8022440840932","12.0341992643643","12.2719289619841","13.274039620252","13.3111297075704","13.7577859767145","14.9038100793289","15.4869089762942","15.612915719187","15.5416994604425","16.3639029853406","15.8262185718036","15.5823313635821","15.9071949740874","16.4097886994132","16.2976893516389","16.8306801179273","16.0714490219622","15.2488315850702","15.6147822006555","15.233903839283","14.3614762701732","14.1095050898256","13.9380785717222","5.4687","5.5381","5.5295","5.4001","5.3558","5.5918","5.2231","5.0876","5.3198","5.1013","4.9594","4.7384","4.6421","4.5575","4.7245","5.6658","5.5251","4.9569","5.1285","5.2945","4.8806","4.8272","4.8625","5.1203","5.2472","5.3392","5.1871","4.237","4.4217","4.2018","3.9724","3.9724"
"mkd","3D_Rice-Cultivation","process","kt","1.5736","1.5624","1.7024","1.8228","1.6408","1.4224","1.218","1.4","1.9326","2.1641","2.1974","1.995","1.967","1.9715","2.2691","2.3061","2.3246","2.3341","2.3416","2.387","2.4612","2.4422","2.5637","2.5343","2.5343","2.611","2.709","2.4181","1.6957","2.4864","2.4338","2.3702","1.44","0.4847","0.3514","1.1637","1.4731","1.251","1.1749","1.0814","0.42","0.5236","0.8582","0.7952","0.6678","0.7067","0.7011","0.7241","0.8736","1.155","1.26","1.3037","1.3048","1.4487","1.3958","1.4112","0.9167","0.9022","0.9747","0.8896","0.8711","0.8719","0.8719"
"mli","3E_Enteric-fermentation","process","kt","166.8471","178.4899","186.1761","200.589","218.9755","223.9837","230.0849","227.7504","248.9918","246.6858","251.905","216.843","197.49","174.791","190.504","200.51","203.731","220.452","234.7505","273.055","289.468","298.8259","258.2895","227.8742","206.393","213.3117","216.9513","224.9758","230.0185","244.6996","238.6828","241.0254","244.159","248.0647","255.4835","261.752","268.9522","280.977","294.5705","308.2635","318.7061","352.1376","370.4758","391.9274","408.6279","407.4615","438.6546","456.3826","473.7261","495.7761","512.7825","538.2742","542.9961","563.2912","582.8547","622.9265","664.4736","687.7889","711.4256","737.1308","763.2317","737.4704","737.4704"
"mli","3B_Manure-management","process","kt","6.393","6.8256","7.1618","7.7207","8.5351","8.703","8.9457","8.9416","9.5685","9.5135","9.6577","8.2944","7.4464","6.8529","7.4691","7.8431","8.0031","8.6317","9.1041","10.3873","11.0151","11.3526","9.9255","8.888","8.1523","8.4141","8.472","8.9069","9.0553","9.5912","9.2923","9.4051","9.558","9.6899","10.056","10.3635","10.7031","11.2508","11.8693","12.4646","12.9513","14.0487","14.7129","15.5472","16.1587","16.0002","17.012","17.861","18.5092","19.8986","20.5429","21.1784","21.9072","22.6618","23.409","25.094","26.8528","27.7927","28.7693","29.7841","30.8388","29.9656","29.9656"
"mli","3D_Rice-Cultivation","process","kt","12.74","14","8.61","11.095","11.83","12.425","13.832","11.361","9.331","12.04","11.858","11.704","12.957","13.853","15.4","12.46","12.46","7.8172","16.9774","9.4693","8.0915","12.7137","13.153","11.5623","12.9383","13.3418","11.4155","16.1883","16.1643","13.7642","18.4113","16.3236","17.2525","19.8802","21.5228","22.9464","22.9594","22.8503","22.7575","24.6917","32.7767","24.9628","28.3949","22.044","28.9816","28.5946","27.4308","33.7786","36.8749","43.1155","40.3522","42.147","46.1315","47.8929","53.3498","58.425","53.7512","67.8663","64.7251","62.8642","61.1822","62.1681","62.1681"
"mlt","3E_Enteric-fermentation","process","kt","1.031","0.9994","0.9042","0.986","0.9313","1.0763","1.1212","1.1565","1.1195","1.0966","1.1423","1.0836","1.1331","1.1595","1.2601","1.4758","1.4885","1.4379","1.3639","1.343","1.1467","1.2194","1.3289","1.4401","1.4626","1.5798","1.6832","1.7348","1.7945","1.8917","1.9723","2.1316","2.0983","1.9741","1.7689","2.0157","2.0865","1.8447","2.0315","1.8815","1.8333","1.8212","1.8192","1.7604","1.8589","1.8801","1.8131","1.8149","1.6017","1.4913","1.454","1.4873","1.4646","1.4437","1.444","1.4131","1.3745","1.3864","1.3709","1.3904","1.3608","1.3886","1.3886"
"mlt","3B_Manure-management","process","kt","0.4794","0.4705","0.4455","0.4602","0.4979","0.6231","0.647","0.6936","0.7912","0.7045","0.7358","0.7136","0.7416","0.7562","0.7236","0.8325","0.9233","0.8832","0.7741","0.61","0.7177","0.8502","1.1522","1.4784","1.6516","1.6786","1.6973","1.7392","1.7774","1.7791","1.759","1.9004","1.9116","1.8935","1.751","1.4667","1.5168","1.3957","1.5083","1.5648","1.5502","1.5517","1.5347","1.4476","1.531","1.4905","1.4841","1.5158","1.3009","1.3014","1.0157","1.0159","1.0574","1.0341","0.9882","0.9493","0.8686","0.9002","0.8813","0.9344","0.9342","0.8289","0.8289"
"mmr","3E_Enteric-fermentation","process","kt","316.3894","318.144","339.8456","368.2056","384.7916","373.7004","388.2626","409.2754","413.7491","423.0462","433.9775","444.2428","458.7354","460.3914","467.5632","474.2462","483.263","497.4212","518.6343","534.7832","556.0124","574.165","585.9535","596.3413","611.3665","613.8477","623.718","635.653","575.1902","584.653","588.9972","597.1362","603.0599","608.2256","621.0385","638.1347","649.3825","661.3417","676.9733","692.1884","709.0027","728.1131","740.2393","754.414","767.9094","785.2596","818.2209","841.9293","859.3272","889.8832","910.4709","960.208","991.5509","1027.9279","1076.7625","1119.2835","1189.9304","617.6122","628.8902","642.4243","656.6898","653.0321","653.0321"
"mmr","3B_Manure-management","process","kt","19.7103","20.5183","22.4234","24.4347","25.8495","27.456","30.1685","30.6568","27.6064","29.036","30.2453","30.5159","36.6613","37.4917","38.6813","40.1678","41.6812","42.7906","44.1796","46.3913","50.0326","52.5176","52.5944","53.1803","55.3473","55.6712","56.7128","58.1657","54.2087","50.0209","51.5407","52.6723","53.2051","53.9152","55.8009","58.3719","59.7748","61.3156","63.4738","65.8229","68.5284","71.1772","73.6452","76.6029","79.9258","84.3151","103.7476","111.5582","119.2419","129.3279","122.42","147.2336","154.4251","164.7087","187.4969","197.6351","214.2138","75.5227","77.8076","80.1171","82.5584","81.7239","81.7239"
"mmr","3D_Rice-Cultivation","process","kt","665.6938","728.3398","763.317","778.7477","758.7473","706.8214","736.4777","745.4607","731.0942","752.55","745.5233","708.6368","763.63","764.3499","787.1203","768.638","761.2043","784.1312","695.1467","751.3293","752.55","713.989","729.1536","720.0924","729.404","730.1709","701.5474","708.5116","740.6092","744.9286","715.9765","791.2748","858.6606","898.6233","943.9693","902.6131","846.2473","854.1639","971.8354","986.212","1003.3117","997.9852","1021.6163","1065.4357","1155.4218","1263.5616","1253.7023","1264.1876","1261.0577","1253.8588","1184.2173","1093.7304","1088.1122","1075.0446","1059.4105","1052.2899","1055.6546","1118.8483","1083.1199","1068.8786","1102.2595","1079.7239","1079.7239"
"mne","3E_Enteric-fermentation","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.5965","12.8309","12.4253","12.004","11.4722","10.2082","10.4604","10.4576","10.7217","10.8701","10.5113","10.3124","10.0631","9.7838","9.3505","8.5807","8.4655","8.4655"
"mne","3B_Manure-management","process","kt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.1145","1.9939","1.9379","1.8879","1.8087","1.6369","1.6862","1.7049","1.7582","1.8026","1.9495","1.7483","1.6916","1.6377","1.5848","1.4558","1.4918","1.4918"
"mng","3E_Enteric-fermentation","process","kt","273.4872","242.234","245.932","260.362","267.809","278.3646","269.4404","265.3143","252.9861","258.1256","269.804","272.0459","274.854","277.3047","287.8018","290.9149","286.2189","280.2625","289.4565","289.6505","281.1808","283.6731","288.0332","281.0519","276.1985","276.9514","281.3751","283.8391","288.4705","304.3183","316.9383","310.7823","307.4286","301.5917","326.5232","350.986","363.0607","380.998","398.5807","403.6781","346.9543","270.9518","263.5159","253.7389","286.7688","319.4827","360.6673","374.1951","383.749","301.4662","331.6518","370.4605","411.4357","475.3088","518.3839","565.0894","607.4884","609.9271","653.8025","632.7643","647.3927","698.9465","698.9465"
"mng","3B_Manure-management","process","kt","11.6622","10.8953","11.0551","11.5137","11.7129","11.9712","11.7495","11.5243","11.1107","11.6107","11.9402","11.7647","12.1067","12.1118","12.3926","12.4506","12.3578","12.2501","12.4777","12.3388","11.7115","12.1438","12.4966","12.6912","12.7456","12.8146","13.1053","13.1805","13.7918","14.319","14.6029","14.0704","13.5974","14.3447","15.906","16.3767","16.9113","17.6502","19.0814","17.9077","15.7654","12.2296","12.9353","12.3419","13.2034","14.3298","15.708","14.3617","14.9277","11.5988","13.2345","14.8426","16.5895","19.0931","21.2926","22.6818","24.1019","24.3323","26.0255","25.8336","25.8853","29.1151","29.1151"
"moz","3E_Enteric-fermentation","process","kt","36.2692","38.0941","38.1596","39.9903","41.8704","43.012","42.8777","44.778","46.0799","47.6781","50.8662","48.2078","51.3663","53.093","52.8921","48.7886","49.6975","50.4535","50.859","51.595","52.336","49.9225","47.509","48.951","50.335","44.775","43.08","44.625","44.635","45.965","42.368","45.5595","48.301","48.3695","47.983","50.6345","50.438","51.538","51.0265","52.9277","50.3677","55.1474","55.983","61.2512","66.2715","56.3065","65.348","69.479","62.0714","62.0824","66.3789","73.426","77.9855","83.142","71.2241","79.915","77.7894","94.235","84.9365","86.9905","89.3593","97.6551","97.6551"
"moz","3B_Manure-management","process","kt","1.2812","1.3477","1.3635","1.4314","1.4992","1.5239","1.5712","1.6733","1.7153","1.7998","1.9121","1.8533","1.9673","2.0122","1.9608","1.8009","1.8423","1.879","1.9159","1.9621","1.9984","1.9448","1.8913","1.9476","2.0076","1.8445","1.8052","1.8716","1.888","2.6244","2.8186","3.0672","3.3037","3.4431","3.6083","3.7372","3.7727","3.842","3.8387","4.5866","3.7704","3.8851","3.5114","3.8331","4.0997","3.4103","3.8537","4.1739","3.8757","3.8762","4.1296","4.5199","4.4194","5.0682","4.2285","4.6725","4.082","5.0862","4.924","4.9122","5.2388","6.0514","6.0514"
"moz","3D_Rice-Cultivation","process","kt","4.2","4.2","4.55","4.55","4.34","5.25","5.25","5.2212","5.1562","5.3825","5.46","5.32","5.25","5.25","5.25","5.25","5.6","5.95","6.3","6.3","6.65","6.65","7","7","7","7","7.35","7.35","7.7","7.7112","7.4555","7.6413","7.3781","8.4901","9.0724","10.08","11.5692","12.67","13.026","12.8937","12.1963","23.429","8.4","6.65","22.246","25.039","25.347","21.763","12.74","15.8615","16.7145","25.438","28.259","26.355","21.77","22.89","22.75","24.5","18.9","21.91","22.3645","20.3","20.3"
"mrt","3E_Enteric-fermentation","process","kt","127.6775","130.53","133.524","136.4319","139.938","143.4035","147.386","152.0965","133.2155","133.336","129.734","118.343","115.945","98.619","101.495","106.168","109.848","111.138","113.036","115.0781","122.6351","125.8145","113.07","107.068","113.4498","116.4516","118.7902","123.2728","128.5638","134.0535","139.0144","135.4548","138.2562","135.316","136.3839","144.4075","154.8915","161.8995","176.032","182.8503","189.8999","195.8782","199.5515","194.899","197.539","203.226","193.2082","180.6393","193.75","197.4855","202.2831","207.2085","212.3906","218.395","225.5093","225.3737","224.2355","224.8847","231.6313","233.1835","232.4732","233.5243","233.5243"
"mrt","3B_Manure-management","process","kt","5.0507","5.1661","5.2915","5.4135","5.5674","5.7268","5.9134","6.113","5.495","5.5531","5.388","5.0158","4.9329","4.3097","4.4483","4.6244","4.7461","4.8158","4.8659","4.9454","5.2048","5.3167","4.9017","4.7278","4.9661","5.0855","5.1901","5.3788","5.6072","5.846","6.0697","6.0433","6.1431","6.0784","6.1279","6.462","6.872","7.1777","7.8239","8.1373","8.465","8.7557","8.9384","8.8463","8.9797","9.1128","8.8098","8.1913","8.6302","8.8001","9.001","9.1593","9.4167","9.748","9.9482","9.9416","9.9163","9.9616","10.2356","10.3008","10.2707","10.3369","10.3369"
"mrt","3D_Rice-Cultivation","process","kt","0.084","0.084","0.098","0.098","0.098","0.098","0.084","0.2066","0.1714","0.3074","0.42","0.56","0.2282","0.28","0.2901","0.3324","0.448","0.476","0.7476","0.9456","0.9769","1.12","1.148","1.2748","1.4","1.848","3.1612","3.4244","3.822","4.3543","4.149","3.5619","5.5322","4.6396","3.757","4.879","6.0942","7.028","6.1012","5.0352","3.6378","4.753","5.908","5.096","5.18","4.403","4.872","4.83","3.7598","7.1966","8.6828","10.36","11.452","15.9891","12.3621","12.1772","16.52","17.36","20.44","19.04","21.56","19.88","19.88"
"mtq","3E_Enteric-fermentation","process","kt","3.9756","3.2508","3.2776","3.0039","2.5515","2.7185","2.6923","2.9612","2.9688","3.1233","3.1924","3.2776","3.2838","3.248","3.273","3.3636","3.4272","3.4656","3.6186","3.6986","3.8421","3.4381","2.9616","2.955","2.92","2.733","2.5501","2.4585","2.5352","2.5426","2.5551","2.4432","2.1647","2.1535","2.113","2.0174","1.8214","1.8094","1.7713","1.8337","1.8457","1.573","1.5013","1.6174","1.4204","1.5275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"mtq","3B_Manure-management","process","kt","0.1523","0.1395","0.1483","0.1229","0.1138","0.116","0.1151","0.1225","0.1237","0.1248","0.1326","0.1379","0.1362","0.1362","0.1371","0.1412","0.1423","0.1413","0.1373","0.1409","0.1498","0.1449","0.1323","0.1283","0.127","0.1268","0.1194","0.1186","0.1215","0.1219","0.1236","0.1186","0.1102","0.1088","0.1023","0.101","0.0955","0.0979","0.0992","0.0861","0.0988","0.0744","0.0665","0.0702","0.0513","0.0758","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"mus","3E_Enteric-fermentation","process","kt","1.8431","1.8385","1.8435","1.9514","1.9264","1.8914","1.9223","1.9229","1.9559","2.0029","1.9823","1.9224","1.8068","1.5759","1.4204","1.4094","1.4769","1.1604","1.2559","1.4189","1.3044","1.3009","1.2633","1.3351","1.4774","1.5819","1.6103","1.6454","1.6814","1.5474","1.3944","1.408","1.3752","1.3439","1.3607","1.3036","1.2064","1.2688","1.3754","1.3287","0.8266","0.6815","0.6664","0.5785","0.4661","0.4311","0.4271","0.4296","0.4315","0.4581","0.4507","0.4727","0.4538","0.4236","0.4235","0.3831","0.3352","0.3421","0.331","0.371","0.3242","0.3105","0.3105"
"mus","3B_Manure-management","process","kt","0.0682","0.0688","0.0689","0.0724","0.0698","0.0692","0.0705","0.0705","0.0729","0.0747","0.0747","0.0752","0.0725","0.07","0.067","0.0687","0.0738","0.0671","0.0731","0.0911","0.0886","0.092","0.0935","0.0985","0.098","0.1072","0.1155","0.1241","0.136","0.1486","0.1494","0.1647","0.1782","0.1885","0.1925","0.1993","0.1974","0.1804","0.1942","0.2086","0.2167","0.2281","0.228","0.2288","0.2348","0.2449","0.285","0.2963","0.3001","0.3198","0.3219","0.3207","0.319","0.3196","0.3278","0.3333","0.3354","0.3402","0.3499","0.3538","0.3579","0.3605","0.3605"
"mus","3D_Rice-Cultivation","process","kt","0","0","0","0","0","0","0","0.0055","0.0356","0.0465","0.0333","0.0465","0.0354","0.0303","0.0432","0.0182","0.0081","0.0064","0.0012","0.0065","0.0042","5e-04","0.0042","0.0087","0.0053","0.0057","0.0025","9e-04","9e-04","5e-04","4e-04","2e-04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0212","0.0547","0.0538","0.0729","0.0602","0.0285","0.0099","0.0023","0.0011","0","0","0","0"
"mwi","3E_Enteric-fermentation","process","kt","15.3213","15.3118","15.5855","16.2637","16.8695","16.9151","18.4265","19.0497","19.4089","19.6022","19.805","21.2105","22.1986","24.2897","25.2258","27.1579","28.0822","28.736","29.4347","29.4818","32.4377","33.3038","33.5706","35.3604","38.1529","37.8148","39.5528","33.1087","32.5926","32.1378","31.4109","32.2066","31.4703","29.2495","29.1681","29.8394","28.4336","32.2372","31.3047","34.3115","33.7586","33.2418","34.4562","36.1489","36.7177","38.668","43.4597","48.2776","51.5962","57.0458","61.5398","66.0933","70.9337","75.9848","82.3837","88.912","92.4188","103.1687","120.3512","125.8654","132.1846","135.4359","135.4359"
"mwi","3B_Manure-management","process","kt","0.634","0.6415","0.6753","0.7036","0.7162","0.7203","0.791","0.819","0.913","0.9017","0.892","0.973","1.0014","1.0782","1.0877","1.1852","1.21","1.2602","1.2538","1.2833","1.3883","1.4121","1.4354","1.4711","1.5608","1.6489","1.7378","1.4879","1.4724","1.461","1.4632","1.5103","1.4724","1.4222","1.5143","1.5227","1.5859","1.7216","1.7101","1.8319","1.7825","1.804","1.8191","1.8999","2.0315","2.1596","2.5979","3.0454","3.3649","3.9475","4.3925","4.8773","5.295","5.4348","6.0784","6.4367","7.0251","9.8983","12.3867","12.0059","11.4584","12.598","12.598"
"mwi","3D_Rice-Cultivation","process","kt","0.917","0.42","0.3116","0.3399","0.42","1.141","1.106","0.77","1.12","1.372","2.24","2.94","2.8","2.94","2.8","3.15","3.15","3.29","3.15","2.94","1.5988","1.575","1.4216","1.5342","1.4565","1.6012","1.3353","1.5861","1.7901","2.0329","2.2989","1.2769","2.7177","1.8947","2.3316","2.8856","2.8258","2.9298","3.2045","3.0466","3.5102","3.922","3.8075","2.9798","3.4295","3.6422","4.0664","4.4187","4.4777","4.1369","4.3091","4.2092","4.5693","4.718","4.6033","3.7573","4.5417","4.478","4.9401","5.0934","5.32","5.3051","5.3051"
"mys","3E_Enteric-fermentation","process","kt","37.7462","38.1481","38.1168","38.7969","38.5507","38.5202","38.4075","35.1108","35.1162","36.2584","36.672","36.5142","36.2972","38.3071","40.1055","41.1257","42.0927","44.6242","44.3074","46.3897","45.9619","45.9375","45.9917","47.3661","46.9834","45.4008","48.5871","47.3674","48.8278","49.3903","44.5338","45.4189","46.4035","50.972","50.0341","48.0659","47.6725","49.0327","47.4642","48.0343","49.0544","46.7047","48.3719","50.1618","50.0445","49.939","53.1936","53.9233","54.1832","53.1199","49.5279","48.1852","48.5524","48.1358","47.6831","46.6268","44.7541","43.0158","41.5541","41.4153","42.4224","42.5267","42.5267"
"mys","3B_Manure-management","process","kt","7.2842","7.6758","7.7636","7.5603","7.4512","8.1973","8.3793","8.766","8.8995","9.2941","8.4997","8.7187","8.6588","9.1692","11.4856","12.5582","12.2321","12.8492","13.6326","14.6048","16.2034","15.7589","16.2074","15.771","16.1221","16.5178","17.3021","16.6285","18.1926","20.283","16.7813","19.0647","19.8282","23.8298","23.8459","23.0821","24.8784","22.7318","16.8561","17.1453","18.4835","19.0939","19.2029","19.7056","18.914","18.9736","19.2759","19.3154","18.4821","19.2713","18.6759","19.2721","20.8731","21.8632","20.1815","18.1534","19.342","19.3001","19.3875","19.257","18.1408","18.2896","18.2896"
"mys","3D_Rice-Cultivation","process","kt","92.4088","97.3709","98.9317","99.4395","104.1126","102.5187","106.9207","118.1519","122.4212","126.0949","131.4204","137.0822","134.4813","132.3987","134.2486","131.1463","129.3571","104.3087","132.0409","128.2478","127.2101","122.0215","119.1589","111.6443","117.1861","116.4527","117.8982","120.1885","118.8255","121.7795","122.315","120.3671","124.0673","124.9958","120.3732","122.642","123.6273","120.6625","123.8803","125.0094","120.5186","121.3953","120.1966","121.7889","120.9838","115.4016","120.4546","117.4774","120.7562","121.2851","123.0084","122.4769","120.1749","109.9588","121.9426","123.2328","122.6563","125.2385","120.2474","115.3851","115.9269","114.2245","114.2245"
"nam","3E_Enteric-fermentation","process","kt","92.2897","98.6545","100.0727","100.3345","100.913","102.291","102.4065","103.731","105.3615","106.822","108.4605","110.014","111.5175","121.426","90.674","88.683","102.5501","102.9935","107.8198","112.8876","92.9027","83.2637","79.5988","82.2165","82.2672","87.2254","83.0048","88.4056","91.831","95.1342","99.6664","96.1871","90.2142","89.2434","88.1109","86.708","89.7091","92.4408","96.5458","105.3113","103.9572","101.9423","103.1109","100.41","126.5784","103.0832","101.385","107.9074","105.7595","104.5729","103.537","119.1525","106.5255","114.101","111.1503","123.2529","116.381","111.5855","110.4172","98.4066","110.0213","112.3703","112.3703"
"nam","3B_Manure-management","process","kt","2.9344","3.1672","3.1978","3.2125","3.2341","3.2704","3.2788","3.3338","3.3893","3.4421","3.4974","3.5519","3.6046","3.9252","2.9274","2.876","3.3139","3.3296","3.4885","3.6559","3.0204","2.7173","2.6073","2.6923","2.6973","2.8574","2.7218","2.8912","2.9988","3.1054","3.2473","3.1447","2.9767","2.9554","2.9316","2.9048","2.9707","3.0911","3.2636","3.5397","3.4867","3.4049","3.4594","3.3974","4.225","3.4824","3.4351","3.646","3.5816","3.5525","3.5273","4.0503","3.6086","3.8617","3.7653","4.146","3.9355","3.7955","3.7732","3.4136","3.7541","3.8399","3.8399"
"ncl","3E_Enteric-fermentation","process","kt","6.111","6.1935","6.6679","6.0227","6.5398","7.0509","7.225","7.401","7.5834","7.564","7.5813","7.219","7.5324","6.9205","7.221","7.219","7.226","7.836","7.529","6.928","6.928","6.329","7.6096","7.6082","7.6818","7.8673","8.172","8.5435","7.6355","7.5998","7.8707","7.847","7.5378","6.8195","6.9352","6.9214","6.9198","5.9771","6.9072","6.9063","6.9004","6.9732","6.9547","6.9602","6.2367","5.5123","5.7005","5.7016","5.698","5.6954","5.6933","5.3655","5.7726","5.8317","5.6411","5.4117","5.259","5.1555","5.189","5.1449","5.0889","5.0315","5.0315"
"ncl","3B_Manure-management","process","kt","0.5132","0.5592","0.5559","0.5031","0.5557","0.605","0.6143","0.5921","0.5636","0.5737","0.5564","0.6164","0.7396","0.6437","0.6428","0.6147","0.5874","0.5434","0.4891","0.5492","0.5493","0.6212","0.8179","0.8157","0.819","0.8284","0.8426","0.861","0.8328","0.8407","0.7095","0.7015","0.6855","0.6561","0.6557","0.6492","0.6452","0.6082","0.6351","0.6287","0.6219","0.6181","0.6228","0.7008","0.6724","0.6714","0.7008","0.7571","0.741","0.7429","0.7478","0.6281","0.7485","0.7575","0.7572","0.74","0.7267","0.7178","0.7222","0.7197","0.7185","0.7172","0.7172"
"ner","3E_Enteric-fermentation","process","kt","170.9385","179.715","184.2665","203.7625","216.911","228.474","239.595","251.831","255.522","263.0092","271.3089","276.0202","204.4414","205.4669","220.6229","239.9966","267.898","277.914","289.6647","302.0209","315.5122","329.272","344.2224","241.3859","202.0329","202.6094","210.5927","219.3976","228.038","236.8199","246.409","256.0026","267.0356","277.6633","289.2616","301.4498","313.9297","327.3756","340.814","356.1862","372.2693","388.3533","405.2285","423.6896","441.0829","457.3243","477.6118","499.6686","522.8926","507.0473","530.6044","555.4209","583.8332","611.2531","638.1561","668.7629","701.0286","735.0475","770.9202","808.7512","844.4572","884.8973","884.8973"
"ner","3B_Manure-management","process","kt","6.6209","7.0059","7.2588","8.0805","8.707","9.2532","9.7818","10.3713","10.8341","11.3153","12.0041","12.1936","9.3094","9.2771","9.911","10.8112","12.2531","12.6663","13.1235","13.5948","14.0866","14.57","15.151","10.7313","9.129","9.57","9.868","10.1789","10.5029","10.8421","11.1959","11.5654","11.9516","12.3544","12.7758","13.2161","13.6769","14.1597","14.6643","15.1925","15.7456","16.3258","16.9328","17.569","18.2359","18.9079","19.6412","20.4169","21.3428","20.7642","21.5885","22.4547","23.3596","24.3132","25.3131","26.3639","27.4755","28.6477","29.8716","31.1579","32.5044","33.9181","33.9181"
"ner","3D_Rice-Cultivation","process","kt","0.8972","0.8933","0.9186","0.9173","0.8526","0.9016","1.1277","1.4985","1.5175","1.6072","1.6768","1.6841","1.742","1.4514","1.6856","2.1266","2.254","2.4892","1.9133","1.9698","2.0286","1.9796","2.1756","1.8914","2.0188","2.7048","2.4304","1.7248","2.2085","2.2529","2.0559","1.421","2.94","2.744","2.058","3.087","3.6237","1.96","1.4776","2.156","2.7162","2.3376","1.8336","2.2915","1.4389","1.6145","1.6422","1.5693","1.7815","3.2777","2.1827","1.6462","2.1141","2.5164","2.0498","2.3038","2.3327","2.9359","2.6204","2.4618","2.9627","3.1766","3.1766"
"nga","3E_Enteric-fermentation","process","kt","224.451","234.5855","246.0395","257.934","270.779","279.9145","291.982","306.713","323.159","336.8215","350.7375","365.947","384.8975","399.1961","414.63","435.73","451.6915","470.388","487.9545","503.1402","513.8384","528.5062","542.9598","555.0788","569.7001","591.4364","608.5775","628.5815","647.7241","650.564","657.4113","665.9477","696.8127","717.3786","738.7466","758.2374","780.5923","805.6349","833.2597","857.3794","886.2749","898.9184","909.0931","937.5547","955.6323","972.177","987.8529","999.6587","1019.807","1035.7799","1186.2219","1205.8817","1225.2498","1248.6313","1263.7886","1281.4831","1302.4633","1323.665","1345.8314","1368.6066","1391.4762","1411.756","1411.756"
